price,speed,hd,ram,screen,cd,multi,premium,ads,trend
2499,75,340,16,15,yes,no,yes,339,17
1925,33,340,4,17,yes,yes,yes,339,17
2290,25,528,16,15,yes,no,yes,339,17
2599,100,527,8,15,yes,no,yes,273,18
2190,100,214,4,14,no,no,yes,273,18
1359,25,120,4,14,no,no,no,273,18
1999,33,527,4,14,yes,no,yes,273,18
1740,33,214,4,14,no,no,yes,273,18
2493,33,528,16,14,yes,yes,yes,273,18
2127,33,540,8,14,yes,yes,yes,273,18
2599,100,420,8,15,yes,no,yes,273,18
3095,66,1080,16,15,yes,no,yes,273,18
2349,100,420,8,15,yes,no,yes,273,18
1379,33,340,4,14,no,no,yes,273,18
2775,66,540,16,15,yes,yes,yes,273,18
2718,75,428,16,17,yes,no,yes,273,18
2243,66,426,8,14,yes,yes,yes,273,18
2854,100,528,16,14,yes,no,yes,273,18
2093,33,426,8,14,yes,yes,yes,273,18
1625,33,240,4,14,no,no,no,273,18
2943,100,528,16,14,yes,yes,yes,273,18
2499,100,450,8,15,yes,no,yes,273,18
2343,33,528,16,14,yes,yes,yes,273,18
1694,33,214,4,14,yes,yes,yes,273,18
1618,33,340,4,17,no,no,yes,273,18
2345,33,528,16,14,yes,no,yes,273,18
1399,33,210,4,14,yes,no,yes,273,18
2758,33,170,4,17,no,no,no,273,18
2044,33,426,8,14,yes,no,yes,273,18
2045,33,540,8,15,yes,no,yes,273,18
1995,66,540,8,15,no,no,yes,273,18
2795,33,1000,24,14,yes,no,yes,273,18
1599,50,340,4,14,no,no,yes,273,18
2099,66,420,8,15,yes,no,yes,273,18
2199,100,340,8,14,no,no,yes,273,18
2695,66,540,16,15,yes,no,yes,273,18
2818,100,428,16,17,yes,no,yes,273,18
2395,100,426,8,14,yes,no,yes,273,18
2065,33,540,8,15,yes,no,yes,273,18
1740,33,214,4,15,no,no,yes,273,18
2029,33,420,4,14,yes,yes,yes,273,18
2093,33,426,8,14,yes,yes,yes,273,18
3243,66,1000,24,14,yes,yes,yes,273,18
3745,66,2100,16,15,yes,no,yes,273,18
2189,50,212,4,14,no,no,no,273,18
2399,75,428,16,15,yes,no,yes,273,18
2338,33,170,4,15,no,no,no,273,18
2799,66,527,16,15,yes,no,yes,273,18
1895,50,420,4,14,yes,yes,yes,273,18
1554,33,214,4,14,no,no,yes,273,18
3095,66,1000,24,14,yes,no,yes,273,18
2499,66,340,4,14,no,no,no,273,18
2040,33,426,8,14,yes,no,yes,273,18
1995,33,540,8,14,yes,no,yes,273,18
2999,100,528,16,17,yes,no,yes,273,18
3093,33,1000,24,14,yes,yes,yes,273,18
3543,100,1000,24,14,yes,yes,yes,273,18
2454,100,426,8,14,yes,no,yes,273,18
1854,33,426,8,14,yes,no,yes,273,18
1690,33,340,4,17,no,no,yes,273,18
1865,66,425,8,15,no,no,yes,273,18
1995,66,340,8,14,yes,yes,yes,273,18
2854,33,1000,24,14,yes,no,yes,273,18
1494,25,214,4,14,yes,yes,yes,273,18
2590,66,528,16,14,yes,no,yes,273,18
1899,33,420,4,14,yes,no,yes,273,18
2543,100,426,8,14,yes,yes,yes,273,18
1645,33,214,4,14,no,no,yes,273,18
1689,33,212,4,14,no,no,no,273,18
3415,66,1080,16,17,yes,no,yes,273,18
1699,50,340,8,15,yes,no,yes,273,18
1890,33,528,8,14,yes,no,yes,273,18
2749,100,420,8,17,yes,no,yes,273,18
2185,33,425,8,15,yes,yes,yes,273,18
2018,50,340,8,17,yes,no,yes,273,18
2938,50,340,4,15,no,no,no,273,18
1599,33,210,4,14,yes,no,yes,273,18
2254,33,528,16,14,yes,no,yes,273,18
1299,33,210,4,14,no,no,yes,273,18
2040,33,528,8,14,yes,no,yes,273,18
2465,66,540,8,17,yes,no,yes,273,18
2558,25,212,4,17,no,no,no,273,18
1529,33,210,4,14,yes,yes,yes,273,18
2145,66,540,8,15,yes,no,yes,273,18
1795,66,214,4,14,no,no,yes,273,18
2945,33,1000,24,14,yes,no,yes,273,18
2440,33,528,16,15,yes,no,yes,273,18
2385,33,1080,8,15,no,no,yes,273,18
3358,50,340,4,17,no,no,no,273,18
1999,33,420,4,14,yes,no,yes,273,18
1945,33,426,8,14,yes,no,yes,273,18
2555,66,540,8,15,yes,yes,yes,273,18
1595,33,340,8,14,no,no,yes,273,18
3004,33,1000,24,14,yes,no,yes,273,18
2390,33,540,8,17,yes,no,yes,273,18
2305,66,425,8,15,yes,yes,yes,273,18
2095,66,540,8,15,no,no,yes,273,18
2427,66,540,8,15,yes,yes,yes,273,18
2744,66,528,16,14,yes,no,yes,273,18
1594,33,340,4,14,yes,yes,yes,273,18
2129,66,420,8,14,yes,yes,yes,273,18
1899,66,250,4,15,yes,yes,yes,273,18
2194,33,426,8,14,yes,no,yes,273,18
1798,33,340,4,17,no,no,yes,273,18
2004,33,426,8,14,yes,no,yes,273,18
1999,33,420,4,15,yes,no,yes,273,18
2658,50,212,4,15,no,no,no,273,18
1288,33,340,4,15,no,no,yes,273,18
1495,33,214,4,14,no,no,yes,273,18
2499,100,428,16,15,yes,no,yes,273,18
2040,33,426,8,15,yes,no,yes,273,18
2795,100,528,16,14,yes,no,yes,273,18
2485,66,1080,8,15,no,no,yes,273,18
2890,33,1000,24,15,yes,no,yes,273,18
2455,33,540,8,15,yes,yes,yes,273,18
1679,33,340,8,15,yes,no,yes,273,18
1468,33,340,4,15,no,no,yes,273,18
1998,33,340,8,17,yes,no,yes,273,18
1499,33,210,4,14,yes,no,yes,273,18
2199,66,420,8,14,yes,no,yes,273,18
1495,33,340,4,14,no,no,yes,273,18
1999,66,420,8,14,yes,no,yes,273,18
3190,66,1000,24,14,yes,no,yes,273,18
1899,66,340,8,15,no,no,yes,273,18
2118,66,340,8,17,yes,no,yes,273,18
2099,33,420,4,14,yes,no,yes,273,18
1645,33,214,4,14,no,no,yes,273,18
1745,66,425,8,15,no,no,yes,273,18
2290,33,528,16,15,yes,no,yes,273,18
2688,33,212,4,17,no,no,no,273,18
2440,33,528,16,14,yes,no,yes,273,18
1704,33,214,4,14,no,no,yes,273,18
2830,100,540,8,17,yes,no,yes,273,18
2943,33,1000,24,14,yes,yes,yes,273,18
2299,66,428,16,15,yes,no,yes,273,18
2265,33,540,8,15,yes,no,yes,273,18
1249,25,100,4,14,no,no,no,273,18
2190,66,528,8,14,yes,no,yes,273,18
3015,66,1080,16,15,no,no,yes,273,18
2635,66,1080,8,15,yes,no,yes,273,18
2190,66,426,8,15,yes,no,yes,273,18
1895,33,540,8,15,no,no,yes,273,18
1849,33,340,4,14,no,no,no,273,18
2449,100,527,8,15,yes,no,yes,273,18
2629,100,420,8,15,yes,yes,yes,273,18
1595,66,214,4,14,no,no,yes,273,18
1795,66,340,8,14,no,no,yes,273,18
1938,25,120,4,15,no,no,no,273,18
2365,33,540,8,17,yes,no,yes,273,18
1495,33,340,4,14,yes,yes,yes,273,18
3040,33,1000,24,15,yes,no,yes,273,18
1890,66,214,4,14,no,no,yes,273,18
2643,66,528,16,14,yes,yes,yes,273,18
3044,33,1000,24,14,yes,no,yes,273,18
2490,100,528,8,14,yes,no,yes,273,18
1945,33,426,8,14,yes,no,yes,273,18
2218,66,250,4,17,yes,yes,yes,273,18
1995,33,540,8,15,no,no,yes,273,18
2138,25,212,4,15,no,no,no,273,18
2554,66,528,16,14,yes,no,yes,273,18
3344,66,1000,24,14,yes,no,yes,273,18
1794,33,340,4,14,yes,yes,yes,273,18
2159,66,170,4,14,no,no,no,273,18
2890,33,1000,24,14,yes,no,yes,273,18
3454,100,1000,24,14,yes,no,yes,273,18
2243,66,426,8,14,yes,yes,yes,273,18
2495,66,528,16,14,yes,no,yes,273,18
3154,66,1000,24,14,yes,no,yes,273,18
1559,25,212,4,14,no,no,no,273,18
2768,50,212,4,15,no,no,no,273,18
3085,66,540,16,15,yes,yes,yes,273,18
2779,66,340,4,14,no,no,no,273,18
1499,33,210,4,15,yes,no,yes,273,18
2245,66,540,8,15,yes,no,yes,273,18
2618,66,428,16,17,yes,no,yes,273,18
1488,50,340,4,15,no,no,yes,273,18
2079,50,212,4,14,no,no,no,273,18
3644,100,1000,24,14,yes,no,yes,273,18
1894,33,214,4,14,no,no,yes,273,18
2790,100,540,8,14,yes,yes,yes,273,18
2535,33,1080,8,15,yes,no,yes,273,18
3194,33,1000,24,14,yes,no,yes,273,18
2268,33,212,4,15,no,no,no,273,18
2490,100,426,8,15,yes,no,yes,273,18
1199,33,340,4,14,no,no,yes,273,18
1995,66,425,8,15,yes,yes,yes,273,18
2595,66,528,8,15,yes,no,yes,273,18
2099,66,420,8,14,yes,no,yes,273,18
2490,100,426,8,14,yes,no,yes,273,18
1399,50,340,4,14,no,no,yes,273,18
2044,66,214,4,14,no,no,yes,273,18
1890,66,214,4,15,no,no,yes,273,18
2625,66,540,16,15,no,no,yes,273,18
2190,66,426,8,14,yes,no,yes,273,18
1590,33,214,4,15,no,no,yes,273,18
2358,25,120,4,17,no,no,no,273,18
2390,75,420,4,14,yes,yes,yes,273,18
2590,66,528,16,15,yes,no,yes,273,18
3358,66,340,4,15,no,no,no,273,18
2890,100,528,16,14,yes,no,yes,273,18
2165,66,540,8,15,yes,no,yes,273,18
2738,66,170,4,15,no,no,no,273,18
1943,33,426,8,14,yes,yes,yes,273,18
2099,66,527,8,14,yes,no,yes,273,18
2290,33,528,16,14,yes,no,yes,273,18
2365,66,540,8,15,yes,no,yes,273,18
2118,50,250,4,17,yes,yes,yes,273,18
1395,33,214,4,14,no,no,yes,273,18
2449,100,420,8,15,yes,no,yes,273,18
2627,100,540,8,15,yes,yes,yes,273,18
1854,66,214,4,14,no,no,yes,273,18
2899,100,420,8,17,yes,no,yes,273,18
2399,66,450,8,15,yes,yes,yes,273,18
2594,33,528,16,14,yes,no,yes,273,18
2245,66,540,8,15,yes,yes,yes,273,18
2095,100,214,4,14,no,no,yes,273,18
2479,100,420,8,15,yes,yes,yes,273,18
3490,100,1000,24,15,yes,no,yes,273,18
1495,33,214,4,14,no,no,yes,273,18
2145,33,540,8,15,yes,no,yes,273,18
2404,33,528,16,14,yes,no,yes,273,18
2525,33,540,8,15,yes,no,yes,273,18
1195,25,214,4,14,no,no,yes,273,18
2625,66,540,8,15,yes,no,yes,273,18
3188,50,212,4,17,no,no,no,273,18
1695,50,340,8,14,no,no,yes,273,18
1625,33,425,8,15,no,no,yes,273,18
3190,66,1000,24,15,yes,no,yes,273,18
1745,33,425,8,15,no,no,yes,273,18
2929,66,527,16,15,yes,yes,yes,273,18
2344,100,214,4,14,no,no,yes,273,18
2344,66,426,8,14,yes,no,yes,273,18
1590,33,214,4,14,no,no,yes,273,18
1890,33,426,8,14,yes,no,yes,273,18
1795,33,426,8,14,yes,no,yes,273,18
3040,33,1000,24,14,yes,no,yes,273,18
3044,100,528,16,14,yes,no,yes,273,18
2095,66,426,8,14,yes,no,yes,273,18
2495,100,540,8,15,yes,no,yes,273,18
3490,100,1000,24,14,yes,no,yes,273,18
2095,66,426,8,14,yes,no,yes,273,18
1595,33,210,4,14,yes,yes,yes,273,18
1799,66,340,8,15,yes,no,yes,273,18
3199,66,527,16,17,yes,no,yes,273,18
1295,33,340,4,14,no,no,yes,273,18
1890,33,426,8,15,yes,no,yes,273,18
1395,25,340,8,14,no,no,yes,273,18
2444,33,528,16,14,yes,no,yes,273,18
1818,50,340,4,17,no,no,yes,273,18
1799,50,250,4,15,yes,yes,yes,273,18
3778,66,340,4,17,no,no,no,273,18
1744,33,214,4,14,no,no,yes,273,18
2499,100,420,8,15,yes,no,yes,273,18
2899,66,527,16,15,yes,no,yes,273,18
2195,33,528,16,14,yes,no,yes,273,18
3299,66,1000,16,15,yes,no,yes,273,18
2154,100,214,4,14,no,no,yes,273,18
2295,66,540,8,15,yes,no,yes,273,18
2644,100,426,8,14,yes,no,yes,273,18
2190,100,214,4,15,no,no,yes,273,18
2359,50,340,4,14,no,no,no,273,18
2630,66,540,8,17,yes,no,yes,273,18
2525,66,540,16,15,no,no,yes,273,18
3158,66,170,4,17,no,no,no,273,18
3395,100,1000,24,14,yes,no,yes,273,18
3078,50,212,4,17,no,no,no,273,18
1890,33,340,4,17,no,no,yes,273,18
1875,33,425,8,15,yes,yes,yes,273,18
2595,100,540,8,14,yes,no,yes,273,18
2154,66,426,8,14,yes,no,yes,273,18
2549,100,420,8,15,yes,no,yes,273,18
2195,75,420,4,14,yes,no,yes,273,18
1759,33,170,4,14,no,no,no,273,18
2890,100,528,16,15,yes,no,yes,273,18
2145,33,540,8,15,yes,yes,yes,273,18
2845,66,540,16,17,no,no,yes,273,18
1995,66,340,4,14,yes,no,yes,225,19
2154,100,426,4,14,no,no,yes,225,19
1795,66,420,4,14,yes,no,yes,225,19
2290,33,528,16,14,yes,no,yes,225,19
1895,66,425,8,14,yes,no,yes,225,19
3194,33,1000,24,14,yes,no,yes,225,19
2099,33,212,8,14,yes,yes,yes,225,19
1590,33,426,4,15,no,no,yes,225,19
3928,100,728,8,15,no,no,no,225,19
2854,33,1000,24,14,yes,no,yes,225,19
2493,33,528,16,14,yes,yes,yes,225,19
2095,66,426,8,14,yes,no,yes,225,19
2118,66,250,4,17,yes,yes,yes,225,19
1899,66,340,8,15,no,no,yes,225,19
1795,66,426,4,14,no,no,yes,225,19
2099,66,420,8,14,yes,no,yes,225,19
1395,33,214,4,14,no,no,yes,225,19
1943,33,426,8,14,yes,yes,yes,225,19
1890,66,426,4,15,no,no,yes,225,19
2929,66,527,16,15,yes,yes,yes,225,19
1299,33,340,4,14,yes,no,yes,225,19
2795,100,528,16,14,yes,no,yes,225,19
2499,100,420,8,15,yes,no,yes,225,19
3543,100,1000,24,14,yes,yes,yes,225,19
1195,25,214,4,14,no,no,yes,225,19
3044,100,528,16,14,yes,no,yes,225,19
2554,66,528,16,14,yes,no,yes,225,19
1590,33,426,4,14,no,no,yes,225,19
2499,100,428,16,15,yes,no,yes,225,19
2629,100,420,8,15,yes,yes,yes,225,19
2295,66,420,8,15,yes,no,yes,225,19
1925,66,425,8,15,yes,yes,yes,225,19
1805,33,425,8,15,yes,no,yes,225,19
2599,100,527,8,15,yes,no,yes,225,19
1495,33,426,4,14,no,no,yes,225,19
1799,66,250,4,15,yes,yes,yes,225,19
2643,66,528,16,14,yes,yes,yes,225,19
2595,66,528,8,15,yes,no,yes,225,19
2290,33,528,16,15,yes,no,yes,225,19
1554,33,426,4,14,no,no,yes,225,19
2543,100,426,8,14,yes,yes,yes,225,19
2629,66,270,4,14,no,no,no,225,19
2943,100,528,16,14,yes,yes,yes,225,19
2644,100,426,8,14,yes,no,yes,225,19
1645,33,214,4,14,no,no,yes,225,19
2075,66,540,8,15,yes,no,yes,225,19
1645,33,425,8,15,no,no,yes,225,19
2190,100,426,4,15,no,no,yes,225,19
3564,66,340,8,15,no,no,no,225,19
3040,33,1000,24,15,yes,no,yes,225,19
3108,33,270,4,17,no,no,no,225,19
2243,66,426,8,14,yes,yes,yes,225,19
2449,100,420,8,15,yes,no,yes,225,19
2568,33,270,4,15,no,no,no,225,19
1488,50,340,4,15,no,no,yes,225,19
1970,66,420,4,14,yes,yes,yes,225,19
3243,66,1000,24,14,yes,yes,yes,225,19
3984,66,340,8,17,no,no,no,225,19
2190,66,426,8,15,yes,no,yes,225,19
2195,33,528,16,14,yes,no,yes,225,19
1618,33,340,4,17,no,no,yes,225,19
2149,66,420,8,15,yes,no,yes,225,19
2795,33,1000,24,14,yes,no,yes,225,19
1699,50,340,8,15,yes,no,yes,225,19
3344,66,1000,24,14,yes,no,yes,225,19
2190,100,426,4,14,no,no,yes,225,19
2495,66,528,16,14,yes,no,yes,225,19
1608,33,340,4,14,yes,yes,yes,225,19
2099,66,527,8,14,yes,no,yes,225,19
1288,33,340,4,15,no,no,yes,225,19
1599,33,210,4,14,yes,yes,yes,225,19
2634,66,540,8,17,yes,no,yes,225,19
3349,100,728,8,14,no,no,no,225,19
3093,33,1000,24,14,yes,yes,yes,225,19
1399,33,210,4,14,yes,yes,yes,225,19
3628,66,270,4,17,no,no,no,225,19
3190,66,1000,24,14,yes,no,yes,225,19
2194,33,426,8,14,yes,no,yes,225,19
2899,66,527,16,15,yes,no,yes,225,19
1549,33,210,4,15,yes,yes,yes,225,19
2590,66,528,16,15,yes,no,yes,225,19
2599,100,420,8,15,yes,no,yes,225,19
2004,33,426,8,14,yes,no,yes,225,19
2943,33,1000,24,14,yes,yes,yes,225,19
2040,33,426,8,14,yes,no,yes,225,19
2594,33,528,16,14,yes,no,yes,225,19
1740,33,426,4,15,no,no,yes,225,19
1595,33,340,8,14,no,no,yes,225,19
2093,33,426,8,14,yes,yes,yes,225,19
2109,33,270,4,14,no,no,no,225,19
1499,33,340,4,14,yes,yes,yes,225,19
1408,33,340,4,14,yes,yes,yes,225,19
2344,100,426,4,14,no,no,yes,225,19
1379,33,340,4,14,no,no,yes,225,19
2590,66,528,16,14,yes,no,yes,225,19
1475,33,200,4,14,no,no,no,225,19
1704,33,426,4,14,no,no,yes,225,19
2890,33,1000,24,15,yes,no,yes,225,19
1468,33,340,4,15,no,no,yes,225,19
1499,33,340,4,14,yes,no,yes,225,19
2299,66,540,8,15,yes,no,yes,225,19
2049,33,270,4,14,no,no,no,225,19
1854,33,426,8,14,yes,no,yes,225,19
2618,66,428,16,17,yes,no,yes,225,19
1974,33,200,4,14,yes,no,no,225,19
2890,66,1000,16,14,yes,no,yes,225,19
1945,33,426,8,14,yes,no,yes,225,19
1890,66,426,4,14,no,no,yes,225,19
2190,66,426,8,14,yes,no,yes,225,19
4348,100,728,8,17,no,no,no,225,19
2749,100,420,8,17,yes,no,yes,225,19
1679,33,340,8,15,yes,no,yes,225,19
2590,33,1000,16,14,yes,no,yes,225,19
2899,100,420,8,17,yes,no,yes,225,19
2399,66,528,8,15,yes,yes,yes,225,19
3040,33,1000,24,14,yes,no,yes,225,19
2129,66,420,8,14,yes,yes,yes,225,19
1899,66,420,8,14,yes,yes,yes,225,19
1890,33,426,8,15,yes,no,yes,225,19
2799,66,527,16,15,yes,no,yes,225,19
2440,33,528,16,14,yes,no,yes,225,19
1249,25,100,4,14,no,no,no,225,19
2254,33,528,16,14,yes,no,yes,225,19
2718,75,428,16,17,yes,no,yes,225,19
2404,33,528,16,14,yes,no,yes,225,19
1725,33,340,4,14,no,no,no,225,19
2985,66,340,8,14,no,no,no,225,19
1998,33,340,8,17,yes,no,yes,225,19
1818,50,340,4,17,no,no,yes,225,19
2049,66,420,8,15,yes,yes,yes,225,19
1969,66,425,8,14,no,no,yes,225,19
1199,33,210,4,14,no,no,yes,225,19
1799,66,340,8,15,yes,no,yes,225,19
1559,66,212,4,14,no,no,yes,225,19
2479,100,420,8,15,yes,yes,yes,225,19
2740,33,1000,16,14,yes,no,yes,225,19
2345,33,528,16,14,yes,no,yes,225,19
1395,25,340,8,14,no,no,yes,225,19
1499,33,210,4,14,yes,yes,yes,225,19
2199,66,420,8,14,yes,no,yes,225,19
2344,66,426,8,14,yes,no,yes,225,19
2095,100,426,4,14,no,no,yes,225,19
2818,100,428,16,17,yes,no,yes,225,19
3190,100,1000,16,14,yes,no,yes,225,19
3208,66,270,4,15,no,no,no,225,19
1379,25,212,4,14,no,no,no,225,19
2890,100,528,16,15,yes,no,yes,225,19
2199,100,340,8,14,no,no,yes,225,19
2444,33,528,16,14,yes,no,yes,225,19
2408,66,540,8,15,yes,yes,yes,225,19
2549,100,420,8,15,yes,no,yes,225,19
2999,100,528,16,17,yes,no,yes,225,19
1445,50,214,4,14,no,no,yes,225,19
3454,100,1000,24,14,yes,no,yes,225,19
2349,100,420,8,15,yes,no,yes,225,19
2170,66,340,4,14,yes,yes,yes,225,19
2490,100,426,8,14,yes,no,yes,225,19
2399,75,428,16,15,yes,no,yes,225,19
2854,100,528,16,14,yes,no,yes,225,19
1745,66,340,8,14,no,no,yes,225,19
3199,66,527,16,17,yes,no,yes,225,19
1999,66,340,8,14,yes,yes,yes,225,19
1855,66,425,8,15,yes,no,yes,225,19
3490,100,1000,24,14,yes,no,yes,225,19
2470,66,420,8,15,yes,yes,yes,225,19
2040,33,426,8,15,yes,no,yes,225,19
1894,33,426,4,14,no,no,yes,225,19
1999,66,527,8,14,yes,yes,yes,225,19
1744,33,426,4,14,no,no,yes,225,19
2890,33,1000,24,14,yes,no,yes,225,19
1854,66,426,4,14,no,no,yes,225,19
1645,33,426,4,14,no,no,yes,225,19
2299,66,340,4,14,no,no,no,225,19
1999,66,420,8,14,yes,no,yes,225,19
2454,100,426,8,14,yes,no,yes,225,19
2095,66,426,8,14,yes,no,yes,225,19
3190,66,1000,24,15,yes,no,yes,225,19
1999,66,420,8,14,yes,yes,yes,225,19
2118,66,340,8,17,yes,no,yes,225,19
2875,66,1080,16,15,yes,no,yes,225,19
2449,100,527,8,15,yes,no,yes,225,19
1199,33,340,4,14,no,no,yes,225,19
3395,100,1000,24,14,yes,no,yes,225,19
2154,66,426,8,14,yes,no,yes,225,19
2945,33,1000,24,14,yes,no,yes,225,19
2744,66,528,16,14,yes,no,yes,225,19
3095,66,1000,24,14,yes,no,yes,225,19
1399,50,340,4,14,no,no,yes,225,19
1645,50,340,8,14,no,no,yes,225,19
2099,66,420,8,14,yes,yes,yes,225,19
2895,100,528,8,15,yes,no,yes,225,19
3490,100,1000,24,15,yes,no,yes,225,19
2628,33,270,4,15,no,no,no,225,19
2988,33,270,4,17,no,no,no,225,19
1399,50,210,4,14,no,no,yes,225,19
2044,66,426,4,14,no,no,yes,225,19
2378,25,212,4,17,no,no,no,225,19
1945,33,426,8,14,yes,no,yes,225,19
3195,66,1080,16,17,yes,no,yes,225,19
1890,33,426,8,14,yes,no,yes,225,19
2299,66,540,8,15,yes,yes,yes,225,19
1958,25,212,4,15,no,no,no,225,19
3299,66,1000,16,15,yes,no,yes,225,19
2044,33,426,8,14,yes,no,yes,225,19
1695,66,425,8,15,no,no,yes,225,19
3644,100,1000,24,14,yes,no,yes,225,19
1545,66,214,4,14,no,no,yes,225,19
1740,33,426,4,14,no,no,yes,225,19
2343,33,528,16,14,yes,yes,yes,225,19
2018,50,340,8,17,yes,no,yes,225,19
3044,33,1000,24,14,yes,no,yes,225,19
3048,33,270,4,17,no,no,no,225,19
2015,66,425,8,14,yes,yes,yes,225,19
1989,33,270,4,14,no,no,no,225,19
2299,66,428,16,15,yes,no,yes,225,19
2890,100,528,16,14,yes,no,yes,225,19
1469,33,212,4,14,no,no,yes,225,19
3154,66,1000,24,14,yes,no,yes,225,19
2688,33,270,4,15,no,no,no,225,19
2440,33,528,16,15,yes,no,yes,225,19
2490,100,426,8,15,yes,no,yes,225,19
1798,33,340,4,17,no,no,yes,225,19
1795,33,426,8,14,yes,no,yes,225,19
3004,33,1000,24,14,yes,no,yes,225,19
2395,100,426,8,14,yes,no,yes,225,19
2059,66,540,8,14,no,no,yes,248,20
1940,33,528,8,15,yes,no,yes,248,20
1495,33,214,4,14,no,no,yes,248,20
2890,33,1000,24,14,yes,no,yes,248,20
2189,33,212,8,15,yes,yes,yes,248,20
2494,33,720,16,14,yes,no,yes,248,20
2895,100,528,16,14,yes,no,yes,248,20
2644,33,720,16,14,yes,no,yes,248,20
1445,50,214,4,14,no,no,yes,248,20
2094,33,528,8,14,yes,no,yes,248,20
1488,66,340,4,15,no,no,yes,248,20
1649,66,212,4,15,no,no,yes,248,20
2345,100,528,8,14,yes,no,yes,248,20
3443,100,1000,24,14,yes,yes,yes,248,20
2145,66,730,8,15,yes,no,yes,248,20
2299,66,340,4,14,no,no,no,248,20
1995,33,528,8,14,yes,no,yes,248,20
1379,50,340,4,14,no,no,yes,248,20
2988,33,270,4,17,no,no,no,248,20
3093,33,1000,24,14,yes,yes,yes,248,20
1798,50,340,4,17,no,no,yes,248,20
1590,33,214,4,14,no,no,yes,248,20
2015,66,540,8,15,yes,yes,yes,248,20
1645,50,340,8,14,no,no,yes,248,20
1299,50,340,4,14,no,no,yes,248,20
1418,33,250,2,17,no,no,yes,248,20
3390,100,1000,24,14,yes,no,yes,248,20
3108,33,270,4,17,no,no,no,248,20
2240,33,1000,8,14,yes,no,yes,248,20
2190,66,528,8,15,yes,no,yes,248,20
2643,66,720,16,14,yes,yes,yes,248,20
1149,33,250,2,14,no,no,yes,248,20
1965,66,540,8,14,yes,no,yes,248,20
1698,50,340,4,14,yes,yes,yes,248,20
1840,66,214,4,14,no,no,yes,248,20
1999,66,528,8,15,yes,no,yes,248,20
1548,33,340,4,14,yes,yes,yes,248,20
2304,33,720,16,14,yes,no,yes,248,20
3193,66,1000,24,14,yes,yes,yes,248,20
2495,66,720,16,14,yes,no,yes,248,20
2299,66,540,8,15,yes,no,yes,248,20
3984,66,364,8,17,no,no,no,248,20
1599,66,340,4,14,yes,no,yes,248,20
2699,66,527,16,15,yes,yes,yes,248,20
2985,66,364,8,14,no,no,no,248,20
1595,33,340,8,14,no,no,yes,248,20
1728,33,212,4,14,yes,yes,yes,248,20
1995,66,340,4,14,yes,no,yes,248,20
2298,33,528,8,17,yes,no,yes,248,20
1974,33,200,4,14,yes,yes,no,248,20
3564,66,364,8,15,no,no,no,248,20
2915,66,1080,16,15,yes,yes,yes,248,20
999,33,250,2,14,no,no,yes,248,20
2098,50,340,4,17,no,no,yes,248,20
1925,66,425,8,15,yes,yes,yes,248,20
1799,66,340,4,15,no,no,yes,248,20
3104,66,1000,24,14,yes,no,yes,248,20
2045,66,730,8,15,yes,no,yes,248,20
1918,33,340,4,17,yes,yes,yes,248,20
1989,33,270,4,14,no,no,no,248,20
2143,33,528,8,14,yes,yes,yes,248,20
2095,66,528,8,14,yes,no,yes,248,20
2099,66,420,8,14,yes,yes,yes,248,20
1499,33,340,4,14,yes,yes,yes,248,20
1999,66,420,8,14,yes,yes,yes,248,20
2095,66,528,8,14,yes,no,yes,248,20
2170,66,340,4,14,yes,yes,yes,248,20
2265,66,730,8,15,yes,no,yes,248,20
3045,66,1000,24,14,yes,no,yes,248,20
2128,66,425,8,14,yes,no,yes,248,20
2090,100,214,4,14,no,no,yes,248,20
1199,33,340,4,14,no,no,yes,248,20
2318,66,428,8,17,yes,yes,yes,248,20
1399,66,340,4,14,no,no,yes,248,20
2340,33,720,16,15,yes,no,yes,248,20
3208,66,270,4,15,no,no,no,248,20
1695,66,340,8,14,no,no,yes,248,20
2628,33,270,4,15,no,no,no,248,20
1088,33,250,2,15,no,no,yes,248,20
2190,66,528,8,14,yes,no,yes,248,20
3140,66,1000,24,14,yes,no,yes,248,20
1149,33,340,4,14,no,no,yes,248,20
2744,66,720,16,14,yes,no,yes,248,20
2490,33,720,16,15,yes,no,yes,248,20
2165,66,730,8,15,yes,yes,yes,248,20
1998,66,340,8,15,yes,yes,yes,248,20
1195,33,528,8,14,yes,no,yes,248,20
2745,100,720,16,14,yes,no,yes,248,20
1499,33,340,4,14,yes,yes,yes,248,20
3040,33,1000,24,15,yes,no,yes,248,20
2090,33,528,8,15,yes,no,yes,248,20
1299,33,340,4,14,yes,no,yes,248,20
1299,33,210,4,14,no,no,yes,248,20
1399,33,210,4,14,no,no,yes,248,20
1559,33,212,4,15,no,no,yes,248,20
2945,33,1000,24,14,yes,no,yes,248,20
1469,33,212,4,14,no,no,yes,248,20
1725,33,340,4,14,no,no,no,248,20
1568,33,250,2,17,no,no,yes,248,20
2795,33,1000,24,14,yes,no,yes,248,20
1395,33,214,4,14,no,no,yes,248,20
1588,33,340,4,15,yes,yes,yes,248,20
1740,33,214,4,15,no,no,yes,248,20
2568,33,270,4,15,no,no,no,248,20
1798,33,340,4,17,no,no,yes,248,20
1899,66,420,8,14,yes,yes,yes,248,20
1499,33,210,4,14,yes,yes,yes,248,20
2543,33,720,16,14,yes,yes,yes,248,20
1904,33,528,8,14,yes,no,yes,248,20
2554,66,720,16,14,yes,no,yes,248,20
